X,Y,#
2243,1964,BAD
2244,1964,BAD
2245,1964,BAD
2246,1964,BAD
2247,1964,BAD
2248,1964,BAD
2249,1964,BAD
2250,1964,BAD
2251,1964,BAD
2252,1964,BAD
2253,1964,BAD
2227,1965,BAD
2228,1965,BAD
2229,1965,BAD
2230,1965,BAD
2231,1965,BAD
2232,1965,BAD
2233,1965,BAD
2234,1965,BAD
2235,1965,BAD
2236,1965,BAD
2237,1965,BAD
2238,1965,BAD
2239,1965,BAD
2240,1965,BAD
2241,1965,BAD
2242,1965,BAD
2243,1965,BAD
2244,1965,BAD
2245,1965,BAD
2246,1965,BAD
2247,1965,BAD
2248,1965,BAD
2249,1965,BAD
2250,1965,BAD
2251,1965,BAD
2228,1966,BAD
2229,1966,BAD
2230,1966,BAD
2231,1966,BAD
2232,1966,BAD
2233,1966,BAD
2234,1966,BAD
2235,1966,BAD
2236,1966,BAD
2237,1966,BAD
2238,1966,BAD
2239,1966,BAD
2240,1966,BAD
2241,1966,BAD
2242,1966,BAD
2243,1966,BAD
2244,1966,BAD
2245,1966,BAD
2246,1966,BAD
2247,1966,BAD
2248,1966,BAD
2249,1966,BAD
2250,1966,BAD
2228,1967,BAD
2229,1967,BAD
2230,1967,BAD
2231,1967,BAD
2232,1967,BAD
2233,1967,BAD
2234,1967,BAD
2235,1967,BAD
2236,1967,BAD
2237,1967,BAD
2238,1967,BAD
2239,1967,BAD
2240,1967,BAD
2241,1967,BAD
2242,1967,BAD
2243,1967,BAD
2244,1967,BAD
2245,1967,BAD
2246,1967,BAD
2247,1967,BAD
2248,1967,BAD
2249,1967,BAD
2229,1968,BAD
2230,1968,BAD
2231,1968,BAD
2232,1968,BAD
2233,1968,BAD
2234,1968,BAD
2235,1968,BAD
2236,1968,BAD
2237,1968,BAD
2238,1968,BAD
2239,1968,BAD
2240,1968,BAD
2241,1968,BAD
2242,1968,BAD
2243,1968,BAD
2244,1968,BAD
2245,1968,BAD
2246,1968,BAD
2247,1968,BAD
2230,1969,BAD
2231,1969,BAD
2232,1969,BAD
2233,1969,BAD
2234,1969,BAD
2235,1969,BAD
2236,1969,BAD
2237,1969,BAD
2238,1969,BAD
2239,1969,BAD
2240,1969,BAD
2241,1969,BAD
2242,1969,BAD
2243,1969,BAD
2244,1969,BAD
2245,1969,BAD
2246,1969,BAD
2232,1970,BAD
2233,1970,BAD
2234,1970,BAD
2235,1970,BAD
2236,1970,BAD
2237,1970,BAD
2238,1970,BAD
2239,1970,BAD
2240,1970,BAD
2241,1970,BAD
2242,1970,BAD
2243,1970,BAD
2244,1970,BAD
2233,1971,BAD
2234,1971,BAD
2235,1971,BAD
2236,1971,BAD
2237,1971,BAD
2238,1971,BAD
2239,1971,BAD
2240,1971,BAD
2241,1971,BAD
2242,1971,BAD
2243,1971,BAD
1182,1652,BAD
1183,1652,BAD
1184,1652,BAD
1185,1652,BAD
1186,1652,BAD
1182,1653,BAD
1183,1653,BAD
1184,1653,BAD
1185,1653,BAD
1186,1653,BAD
1187,1653,BAD
1181,1654,BAD
1182,1654,BAD
1183,1654,BAD
1184,1654,BAD
1185,1654,BAD
1186,1654,BAD
1187,1654,BAD
1181,1655,BAD
1182,1655,BAD
1183,1655,BAD
1184,1655,BAD
1185,1655,BAD
1186,1655,BAD
1187,1655,BAD
1181,1656,BAD
1182,1656,BAD
1183,1656,BAD
1184,1656,BAD
1185,1656,BAD
1186,1656,BAD
1187,1656,BAD
1182,1657,BAD
1183,1657,BAD
1184,1657,BAD
1185,1657,BAD
1186,1657,BAD
442,1470,BAD
443,1470,BAD
444,1470,BAD
445,1470,BAD
446,1470,BAD
439,1471,BAD
440,1471,BAD
441,1471,BAD
442,1471,BAD
443,1471,BAD
444,1471,BAD
445,1471,BAD
446,1471,BAD
447,1471,BAD
448,1471,BAD
438,1472,BAD
439,1472,BAD
440,1472,BAD
441,1472,BAD
442,1472,BAD
443,1472,BAD
444,1472,BAD
445,1472,BAD
446,1472,BAD
447,1472,BAD
448,1472,BAD
449,1472,BAD
437,1473,BAD
438,1473,BAD
439,1473,BAD
440,1473,BAD
441,1473,BAD
442,1473,BAD
443,1473,BAD
444,1473,BAD
445,1473,BAD
446,1473,BAD
447,1473,BAD
448,1473,BAD
449,1473,BAD
450,1473,BAD
435,1474,BAD
436,1474,BAD
437,1474,BAD
438,1474,BAD
439,1474,BAD
440,1474,BAD
441,1474,BAD
442,1474,BAD
443,1474,BAD
444,1474,BAD
445,1474,BAD
446,1474,BAD
447,1474,BAD
448,1474,BAD
449,1474,BAD
450,1474,BAD
451,1474,BAD
435,1475,BAD
436,1475,BAD
437,1475,BAD
438,1475,BAD
439,1475,BAD
440,1475,BAD
441,1475,BAD
442,1475,BAD
443,1475,BAD
444,1475,BAD
445,1475,BAD
446,1475,BAD
447,1475,BAD
448,1475,BAD
449,1475,BAD
450,1475,BAD
451,1475,BAD
435,1476,BAD
436,1476,BAD
437,1476,BAD
438,1476,BAD
439,1476,BAD
440,1476,BAD
441,1476,BAD
442,1476,BAD
443,1476,BAD
444,1476,BAD
445,1476,BAD
446,1476,BAD
447,1476,BAD
448,1476,BAD
449,1476,BAD
450,1476,BAD
451,1476,BAD
452,1476,BAD
435,1477,BAD
436,1477,BAD
437,1477,BAD
438,1477,BAD
439,1477,BAD
440,1477,BAD
441,1477,BAD
442,1477,BAD
443,1477,BAD
444,1477,BAD
445,1477,BAD
446,1477,BAD
447,1477,BAD
448,1477,BAD
449,1477,BAD
450,1477,BAD
451,1477,BAD
452,1477,BAD
435,1478,BAD
436,1478,BAD
437,1478,BAD
438,1478,BAD
439,1478,BAD
440,1478,BAD
441,1478,BAD
442,1478,BAD
443,1478,BAD
444,1478,BAD
445,1478,BAD
446,1478,BAD
447,1478,BAD
448,1478,BAD
449,1478,BAD
450,1478,BAD
451,1478,BAD
452,1478,BAD
434,1479,BAD
435,1479,BAD
436,1479,BAD
437,1479,BAD
438,1479,BAD
439,1479,BAD
440,1479,BAD
441,1479,BAD
442,1479,BAD
443,1479,BAD
444,1479,BAD
445,1479,BAD
446,1479,BAD
447,1479,BAD
448,1479,BAD
449,1479,BAD
450,1479,BAD
451,1479,BAD
434,1480,BAD
435,1480,BAD
436,1480,BAD
437,1480,BAD
438,1480,BAD
439,1480,BAD
440,1480,BAD
441,1480,BAD
442,1480,BAD
443,1480,BAD
444,1480,BAD
445,1480,BAD
446,1480,BAD
447,1480,BAD
448,1480,BAD
449,1480,BAD
450,1480,BAD
451,1480,BAD
452,1480,BAD
435,1481,BAD
436,1481,BAD
437,1481,BAD
438,1481,BAD
439,1481,BAD
440,1481,BAD
441,1481,BAD
442,1481,BAD
443,1481,BAD
444,1481,BAD
445,1481,BAD
446,1481,BAD
447,1481,BAD
448,1481,BAD
449,1481,BAD
450,1481,BAD
451,1481,BAD
436,1482,BAD
437,1482,BAD
438,1482,BAD
439,1482,BAD
440,1482,BAD
441,1482,BAD
442,1482,BAD
443,1482,BAD
444,1482,BAD
445,1482,BAD
446,1482,BAD
447,1482,BAD
448,1482,BAD
449,1482,BAD
450,1482,BAD
437,1483,BAD
438,1483,BAD
439,1483,BAD
440,1483,BAD
441,1483,BAD
442,1483,BAD
443,1483,BAD
444,1483,BAD
445,1483,BAD
446,1483,BAD
447,1483,BAD
448,1483,BAD
449,1483,BAD
438,1484,BAD
439,1484,BAD
440,1484,BAD
441,1484,BAD
442,1484,BAD
443,1484,BAD
444,1484,BAD
445,1484,BAD
446,1484,BAD
447,1484,BAD
448,1484,BAD
833,1382,BAD
834,1382,BAD
835,1382,BAD
836,1382,BAD
837,1382,BAD
832,1383,BAD
833,1383,BAD
834,1383,BAD
835,1383,BAD
836,1383,BAD
837,1383,BAD
838,1383,BAD
831,1384,BAD
832,1384,BAD
833,1384,BAD
834,1384,BAD
835,1384,BAD
836,1384,BAD
837,1384,BAD
838,1384,BAD
831,1385,BAD
832,1385,BAD
833,1385,BAD
834,1385,BAD
835,1385,BAD
836,1385,BAD
837,1385,BAD
838,1385,BAD
839,1385,BAD
831,1386,BAD
832,1386,BAD
833,1386,BAD
834,1386,BAD
835,1386,BAD
836,1386,BAD
837,1386,BAD
838,1386,BAD
839,1386,BAD
832,1387,BAD
833,1387,BAD
834,1387,BAD
835,1387,BAD
836,1387,BAD
837,1387,BAD
838,1387,BAD
839,1387,BAD
833,1388,BAD
834,1388,BAD
835,1388,BAD
836,1388,BAD
837,1388,BAD
6881,1317,BAD
6882,1317,BAD
6883,1317,BAD
6884,1317,BAD
6885,1317,BAD
6880,1318,BAD
6881,1318,BAD
6882,1318,BAD
6883,1318,BAD
6884,1318,BAD
6885,1318,BAD
6886,1318,BAD
6880,1319,BAD
6881,1319,BAD
6882,1319,BAD
6883,1319,BAD
6884,1319,BAD
6885,1319,BAD
6886,1319,BAD
6879,1320,BAD
6880,1320,BAD
6881,1320,BAD
6882,1320,BAD
6883,1320,BAD
6884,1320,BAD
6885,1320,BAD
6886,1320,BAD
6879,1321,BAD
6880,1321,BAD
6881,1321,BAD
6882,1321,BAD
6883,1321,BAD
6884,1321,BAD
6885,1321,BAD
6880,1322,BAD
6881,1322,BAD
6882,1322,BAD
6883,1322,BAD
6884,1322,BAD
6885,1322,BAD
6881,1323,BAD
6882,1323,BAD
6883,1323,BAD
6884,1323,BAD
6300,1212,BAD
6301,1212,BAD
6302,1212,BAD
6303,1212,BAD
6304,1212,BAD
6305,1212,BAD
6306,1212,BAD
6307,1212,BAD
6308,1212,BAD
6297,1213,BAD
6298,1213,BAD
6299,1213,BAD
6300,1213,BAD
6301,1213,BAD
6302,1213,BAD
6303,1213,BAD
6304,1213,BAD
6305,1213,BAD
6306,1213,BAD
6307,1213,BAD
6308,1213,BAD
6309,1213,BAD
6294,1214,BAD
6295,1214,BAD
6296,1214,BAD
6297,1214,BAD
6298,1214,BAD
6299,1214,BAD
6300,1214,BAD
6301,1214,BAD
6302,1214,BAD
6303,1214,BAD
6304,1214,BAD
6305,1214,BAD
6306,1214,BAD
6307,1214,BAD
6308,1214,BAD
6309,1214,BAD
6310,1214,BAD
6293,1215,BAD
6294,1215,BAD
6295,1215,BAD
6296,1215,BAD
6297,1215,BAD
6298,1215,BAD
6299,1215,BAD
6300,1215,BAD
6301,1215,BAD
6302,1215,BAD
6303,1215,BAD
6304,1215,BAD
6305,1215,BAD
6306,1215,BAD
6307,1215,BAD
6308,1215,BAD
6309,1215,BAD
6310,1215,BAD
6311,1215,BAD
6292,1216,BAD
6293,1216,BAD
6294,1216,BAD
6295,1216,BAD
6296,1216,BAD
6297,1216,BAD
6298,1216,BAD
6299,1216,BAD
6300,1216,BAD
6301,1216,BAD
6302,1216,BAD
6303,1216,BAD
6304,1216,BAD
6305,1216,BAD
6306,1216,BAD
6307,1216,BAD
6308,1216,BAD
6309,1216,BAD
6310,1216,BAD
6311,1216,BAD
6312,1216,BAD
6291,1217,BAD
6292,1217,BAD
6293,1217,BAD
6294,1217,BAD
6295,1217,BAD
6296,1217,BAD
6297,1217,BAD
6298,1217,BAD
6299,1217,BAD
6300,1217,BAD
6301,1217,BAD
6302,1217,BAD
6303,1217,BAD
6304,1217,BAD
6305,1217,BAD
6306,1217,BAD
6307,1217,BAD
6308,1217,BAD
6309,1217,BAD
6310,1217,BAD
6311,1217,BAD
6312,1217,BAD
6313,1217,BAD
6290,1218,BAD
6291,1218,BAD
6292,1218,BAD
6293,1218,BAD
6294,1218,BAD
6295,1218,BAD
6296,1218,BAD
6297,1218,BAD
6298,1218,BAD
6299,1218,BAD
6300,1218,BAD
6301,1218,BAD
6302,1218,BAD
6303,1218,BAD
6304,1218,BAD
6305,1218,BAD
6306,1218,BAD
6307,1218,BAD
6308,1218,BAD
6309,1218,BAD
6310,1218,BAD
6311,1218,BAD
6312,1218,BAD
6313,1218,BAD
6314,1218,BAD
6290,1219,BAD
6291,1219,BAD
6292,1219,BAD
6293,1219,BAD
6294,1219,BAD
6295,1219,BAD
6296,1219,BAD
6297,1219,BAD
6298,1219,BAD
6299,1219,BAD
6300,1219,BAD
6301,1219,BAD
6302,1219,BAD
6303,1219,BAD
6304,1219,BAD
6305,1219,BAD
6306,1219,BAD
6307,1219,BAD
6308,1219,BAD
6309,1219,BAD
6310,1219,BAD
6311,1219,BAD
6312,1219,BAD
6313,1219,BAD
6314,1219,BAD
6315,1219,BAD
6289,1220,BAD
6290,1220,BAD
6291,1220,BAD
6292,1220,BAD
6293,1220,BAD
6294,1220,BAD
6295,1220,BAD
6296,1220,BAD
6297,1220,BAD
6298,1220,BAD
6299,1220,BAD
6300,1220,BAD
6301,1220,BAD
6302,1220,BAD
6303,1220,BAD
6304,1220,BAD
6305,1220,BAD
6306,1220,BAD
6307,1220,BAD
6308,1220,BAD
6309,1220,BAD
6310,1220,BAD
6311,1220,BAD
6312,1220,BAD
6313,1220,BAD
6314,1220,BAD
6315,1220,BAD
6316,1220,BAD
6289,1221,BAD
6290,1221,BAD
6291,1221,BAD
6292,1221,BAD
6293,1221,BAD
6294,1221,BAD
6295,1221,BAD
6296,1221,BAD
6297,1221,BAD
6298,1221,BAD
6299,1221,BAD
6300,1221,BAD
6301,1221,BAD
6302,1221,BAD
6303,1221,BAD
6304,1221,BAD
6305,1221,BAD
6306,1221,BAD
6307,1221,BAD
6308,1221,BAD
6309,1221,BAD
6310,1221,BAD
6311,1221,BAD
6312,1221,BAD
6313,1221,BAD
6314,1221,BAD
6315,1221,BAD
6316,1221,BAD
6317,1221,BAD
6289,1222,BAD
6290,1222,BAD
6291,1222,BAD
6292,1222,BAD
6293,1222,BAD
6294,1222,BAD
6295,1222,BAD
6296,1222,BAD
6297,1222,BAD
6298,1222,BAD
6299,1222,BAD
6300,1222,BAD
6301,1222,BAD
6302,1222,BAD
6303,1222,BAD
6304,1222,BAD
6305,1222,BAD
6306,1222,BAD
6307,1222,BAD
6308,1222,BAD
6309,1222,BAD
6310,1222,BAD
6311,1222,BAD
6312,1222,BAD
6313,1222,BAD
6314,1222,BAD
6315,1222,BAD
6316,1222,BAD
6317,1222,BAD
6288,1223,BAD
6289,1223,BAD
6290,1223,BAD
6291,1223,BAD
6292,1223,BAD
6293,1223,BAD
6294,1223,BAD
6295,1223,BAD
6296,1223,BAD
6297,1223,BAD
6298,1223,BAD
6299,1223,BAD
6300,1223,BAD
6301,1223,BAD
6302,1223,BAD
6303,1223,BAD
6304,1223,BAD
6305,1223,BAD
6306,1223,BAD
6307,1223,BAD
6308,1223,BAD
6309,1223,BAD
6310,1223,BAD
6311,1223,BAD
6312,1223,BAD
6313,1223,BAD
6314,1223,BAD
6315,1223,BAD
6316,1223,BAD
6317,1223,BAD
6318,1223,BAD
6288,1224,BAD
6289,1224,BAD
6290,1224,BAD
6291,1224,BAD
6292,1224,BAD
6293,1224,BAD
6294,1224,BAD
6295,1224,BAD
6296,1224,BAD
6297,1224,BAD
6298,1224,BAD
6299,1224,BAD
6300,1224,BAD
6301,1224,BAD
6302,1224,BAD
6303,1224,BAD
6304,1224,BAD
6305,1224,BAD
6306,1224,BAD
6307,1224,BAD
6308,1224,BAD
6309,1224,BAD
6310,1224,BAD
6311,1224,BAD
6312,1224,BAD
6313,1224,BAD
6314,1224,BAD
6315,1224,BAD
6316,1224,BAD
6317,1224,BAD
6318,1224,BAD
6288,1225,BAD
6289,1225,BAD
6290,1225,BAD
6291,1225,BAD
6292,1225,BAD
6293,1225,BAD
6294,1225,BAD
6295,1225,BAD
6296,1225,BAD
6297,1225,BAD
6298,1225,BAD
6299,1225,BAD
6300,1225,BAD
6301,1225,BAD
6302,1225,BAD
6303,1225,BAD
6304,1225,BAD
6305,1225,BAD
6306,1225,BAD
6307,1225,BAD
6308,1225,BAD
6309,1225,BAD
6310,1225,BAD
6311,1225,BAD
6312,1225,BAD
6313,1225,BAD
6314,1225,BAD
6315,1225,BAD
6316,1225,BAD
6317,1225,BAD
6318,1225,BAD
6319,1225,BAD
6288,1226,BAD
6289,1226,BAD
6290,1226,BAD
6291,1226,BAD
6292,1226,BAD
6293,1226,BAD
6294,1226,BAD
6295,1226,BAD
6296,1226,BAD
6297,1226,BAD
6298,1226,BAD
6299,1226,BAD
6300,1226,BAD
6301,1226,BAD
6302,1226,BAD
6303,1226,BAD
6304,1226,BAD
6305,1226,BAD
6306,1226,BAD
6307,1226,BAD
6308,1226,BAD
6309,1226,BAD
6310,1226,BAD
6311,1226,BAD
6312,1226,BAD
6313,1226,BAD
6314,1226,BAD
6315,1226,BAD
6316,1226,BAD
6317,1226,BAD
6318,1226,BAD
6319,1226,BAD
6320,1226,BAD
6288,1227,BAD
6289,1227,BAD
6290,1227,BAD
6291,1227,BAD
6292,1227,BAD
6293,1227,BAD
6294,1227,BAD
6295,1227,BAD
6296,1227,BAD
6297,1227,BAD
6298,1227,BAD
6299,1227,BAD
6300,1227,BAD
6301,1227,BAD
6302,1227,BAD
6303,1227,BAD
6304,1227,BAD
6305,1227,BAD
6306,1227,BAD
6307,1227,BAD
6308,1227,BAD
6309,1227,BAD
6310,1227,BAD
6311,1227,BAD
6312,1227,BAD
6313,1227,BAD
6314,1227,BAD
6315,1227,BAD
6316,1227,BAD
6317,1227,BAD
6318,1227,BAD
6319,1227,BAD
6320,1227,BAD
6288,1228,BAD
6289,1228,BAD
6290,1228,BAD
6291,1228,BAD
6292,1228,BAD
6293,1228,BAD
6294,1228,BAD
6295,1228,BAD
6296,1228,BAD
6297,1228,BAD
6298,1228,BAD
6299,1228,BAD
6300,1228,BAD
6301,1228,BAD
6302,1228,BAD
6303,1228,BAD
6304,1228,BAD
6305,1228,BAD
6306,1228,BAD
6307,1228,BAD
6308,1228,BAD
6309,1228,BAD
6310,1228,BAD
6311,1228,BAD
6312,1228,BAD
6313,1228,BAD
6314,1228,BAD
6315,1228,BAD
6316,1228,BAD
6317,1228,BAD
6318,1228,BAD
6319,1228,BAD
6320,1228,BAD
6321,1228,BAD
6288,1229,BAD
6289,1229,BAD
6290,1229,BAD
6291,1229,BAD
6292,1229,BAD
6293,1229,BAD
6294,1229,BAD
6295,1229,BAD
6296,1229,BAD
6297,1229,BAD
6298,1229,BAD
6299,1229,BAD
6300,1229,BAD
6301,1229,BAD
6302,1229,BAD
6303,1229,BAD
6304,1229,BAD
6305,1229,BAD
6306,1229,BAD
6307,1229,BAD
6308,1229,BAD
6309,1229,BAD
6310,1229,BAD
6311,1229,BAD
6312,1229,BAD
6313,1229,BAD
6314,1229,BAD
6315,1229,BAD
6316,1229,BAD
6317,1229,BAD
6318,1229,BAD
6319,1229,BAD
6320,1229,BAD
6321,1229,BAD
6287,1230,BAD
6288,1230,BAD
6289,1230,BAD
6290,1230,BAD
6291,1230,BAD
6292,1230,BAD
6293,1230,BAD
6294,1230,BAD
6295,1230,BAD
6296,1230,BAD
6297,1230,BAD
6298,1230,BAD
6299,1230,BAD
6300,1230,BAD
6301,1230,BAD
6302,1230,BAD
6303,1230,BAD
6304,1230,BAD
6305,1230,BAD
6306,1230,BAD
6307,1230,BAD
6308,1230,BAD
6309,1230,BAD
6310,1230,BAD
6311,1230,BAD
6312,1230,BAD
6313,1230,BAD
6314,1230,BAD
6315,1230,BAD
6316,1230,BAD
6317,1230,BAD
6318,1230,BAD
6319,1230,BAD
6320,1230,BAD
6321,1230,BAD
6287,1231,BAD
6288,1231,BAD
6289,1231,BAD
6290,1231,BAD
6291,1231,BAD
6292,1231,BAD
6293,1231,BAD
6294,1231,BAD
6295,1231,BAD
6296,1231,BAD
6297,1231,BAD
6298,1231,BAD
6299,1231,BAD
6300,1231,BAD
6301,1231,BAD
6302,1231,BAD
6303,1231,BAD
6304,1231,BAD
6305,1231,BAD
6306,1231,BAD
6307,1231,BAD
6308,1231,BAD
6309,1231,BAD
6310,1231,BAD
6311,1231,BAD
6312,1231,BAD
6313,1231,BAD
6314,1231,BAD
6315,1231,BAD
6316,1231,BAD
6317,1231,BAD
6318,1231,BAD
6319,1231,BAD
6320,1231,BAD
6321,1231,BAD
6322,1231,BAD
6288,1232,BAD
6289,1232,BAD
6290,1232,BAD
6291,1232,BAD
6292,1232,BAD
6293,1232,BAD
6294,1232,BAD
6295,1232,BAD
6296,1232,BAD
6297,1232,BAD
6298,1232,BAD
6299,1232,BAD
6300,1232,BAD
6301,1232,BAD
6302,1232,BAD
6303,1232,BAD
6304,1232,BAD
6305,1232,BAD
6306,1232,BAD
6307,1232,BAD
6308,1232,BAD
6309,1232,BAD
6310,1232,BAD
6311,1232,BAD
6312,1232,BAD
6313,1232,BAD
6314,1232,BAD
6315,1232,BAD
6316,1232,BAD
6317,1232,BAD
6318,1232,BAD
6319,1232,BAD
6320,1232,BAD
6321,1232,BAD
6322,1232,BAD
6288,1233,BAD
6289,1233,BAD
6290,1233,BAD
6291,1233,BAD
6292,1233,BAD
6293,1233,BAD
6294,1233,BAD
6295,1233,BAD
6296,1233,BAD
6297,1233,BAD
6298,1233,BAD
6299,1233,BAD
6300,1233,BAD
6301,1233,BAD
6302,1233,BAD
6303,1233,BAD
6304,1233,BAD
6305,1233,BAD
6306,1233,BAD
6307,1233,BAD
6308,1233,BAD
6309,1233,BAD
6310,1233,BAD
6311,1233,BAD
6312,1233,BAD
6313,1233,BAD
6314,1233,BAD
6315,1233,BAD
6316,1233,BAD
6317,1233,BAD
6318,1233,BAD
6319,1233,BAD
6320,1233,BAD
6321,1233,BAD
6322,1233,BAD
6323,1233,BAD
6289,1234,BAD
6290,1234,BAD
6291,1234,BAD
6292,1234,BAD
6293,1234,BAD
6294,1234,BAD
6295,1234,BAD
6296,1234,BAD
6297,1234,BAD
6298,1234,BAD
6299,1234,BAD
6300,1234,BAD
6301,1234,BAD
6302,1234,BAD
6303,1234,BAD
6304,1234,BAD
6305,1234,BAD
6306,1234,BAD
6307,1234,BAD
6308,1234,BAD
6309,1234,BAD
6310,1234,BAD
6311,1234,BAD
6312,1234,BAD
6313,1234,BAD
6314,1234,BAD
6315,1234,BAD
6316,1234,BAD
6317,1234,BAD
6318,1234,BAD
6319,1234,BAD
6320,1234,BAD
6321,1234,BAD
6322,1234,BAD
6323,1234,BAD
6289,1235,BAD
6290,1235,BAD
6291,1235,BAD
6292,1235,BAD
6293,1235,BAD
6294,1235,BAD
6295,1235,BAD
6296,1235,BAD
6297,1235,BAD
6298,1235,BAD
6299,1235,BAD
6300,1235,BAD
6301,1235,BAD
6302,1235,BAD
6303,1235,BAD
6304,1235,BAD
6305,1235,BAD
6306,1235,BAD
6307,1235,BAD
6308,1235,BAD
6309,1235,BAD
6310,1235,BAD
6311,1235,BAD
6312,1235,BAD
6313,1235,BAD
6314,1235,BAD
6315,1235,BAD
6316,1235,BAD
6317,1235,BAD
6318,1235,BAD
6319,1235,BAD
6320,1235,BAD
6321,1235,BAD
6322,1235,BAD
6323,1235,BAD
6289,1236,BAD
6290,1236,BAD
6291,1236,BAD
6292,1236,BAD
6293,1236,BAD
6294,1236,BAD
6295,1236,BAD
6296,1236,BAD
6297,1236,BAD
6298,1236,BAD
6299,1236,BAD
6300,1236,BAD
6301,1236,BAD
6302,1236,BAD
6303,1236,BAD
6304,1236,BAD
6305,1236,BAD
6306,1236,BAD
6307,1236,BAD
6308,1236,BAD
6309,1236,BAD
6310,1236,BAD
6311,1236,BAD
6312,1236,BAD
6313,1236,BAD
6314,1236,BAD
6315,1236,BAD
6316,1236,BAD
6317,1236,BAD
6318,1236,BAD
6319,1236,BAD
6320,1236,BAD
6321,1236,BAD
6322,1236,BAD
6323,1236,BAD
6324,1236,BAD
6289,1237,BAD
6290,1237,BAD
6291,1237,BAD
6292,1237,BAD
6293,1237,BAD
6294,1237,BAD
6295,1237,BAD
6296,1237,BAD
6297,1237,BAD
6298,1237,BAD
6299,1237,BAD
6300,1237,BAD
6301,1237,BAD
6302,1237,BAD
6303,1237,BAD
6304,1237,BAD
6305,1237,BAD
6306,1237,BAD
6307,1237,BAD
6308,1237,BAD
6309,1237,BAD
6310,1237,BAD
6311,1237,BAD
6312,1237,BAD
6313,1237,BAD
6314,1237,BAD
6315,1237,BAD
6316,1237,BAD
6317,1237,BAD
6318,1237,BAD
6319,1237,BAD
6320,1237,BAD
6321,1237,BAD
6322,1237,BAD
6323,1237,BAD
6324,1237,BAD
6290,1238,BAD
6291,1238,BAD
6292,1238,BAD
6293,1238,BAD
6294,1238,BAD
6295,1238,BAD
6296,1238,BAD
6297,1238,BAD
6298,1238,BAD
6299,1238,BAD
6300,1238,BAD
6301,1238,BAD
6302,1238,BAD
6303,1238,BAD
6304,1238,BAD
6305,1238,BAD
6306,1238,BAD
6307,1238,BAD
6308,1238,BAD
6309,1238,BAD
6310,1238,BAD
6311,1238,BAD
6312,1238,BAD
6313,1238,BAD
6314,1238,BAD
6315,1238,BAD
6316,1238,BAD
6317,1238,BAD
6318,1238,BAD
6319,1238,BAD
6320,1238,BAD
6321,1238,BAD
6322,1238,BAD
6323,1238,BAD
6324,1238,BAD
6290,1239,BAD
6291,1239,BAD
6292,1239,BAD
6293,1239,BAD
6294,1239,BAD
6295,1239,BAD
6296,1239,BAD
6297,1239,BAD
6298,1239,BAD
6299,1239,BAD
6300,1239,BAD
6301,1239,BAD
6302,1239,BAD
6303,1239,BAD
6304,1239,BAD
6305,1239,BAD
6306,1239,BAD
6307,1239,BAD
6308,1239,BAD
6309,1239,BAD
6310,1239,BAD
6311,1239,BAD
6312,1239,BAD
6313,1239,BAD
6314,1239,BAD
6315,1239,BAD
6316,1239,BAD
6317,1239,BAD
6318,1239,BAD
6319,1239,BAD
6320,1239,BAD
6321,1239,BAD
6322,1239,BAD
6323,1239,BAD
6324,1239,BAD
6291,1240,BAD
6292,1240,BAD
6293,1240,BAD
6294,1240,BAD
6295,1240,BAD
6296,1240,BAD
6297,1240,BAD
6298,1240,BAD
6299,1240,BAD
6300,1240,BAD
6301,1240,BAD
6302,1240,BAD
6303,1240,BAD
6304,1240,BAD
6305,1240,BAD
6306,1240,BAD
6307,1240,BAD
6308,1240,BAD
6309,1240,BAD
6310,1240,BAD
6311,1240,BAD
6312,1240,BAD
6313,1240,BAD
6314,1240,BAD
6315,1240,BAD
6316,1240,BAD
6317,1240,BAD
6318,1240,BAD
6319,1240,BAD
6320,1240,BAD
6321,1240,BAD
6322,1240,BAD
6323,1240,BAD
6324,1240,BAD
6292,1241,BAD
6293,1241,BAD
6294,1241,BAD
6295,1241,BAD
6296,1241,BAD
6297,1241,BAD
6298,1241,BAD
6299,1241,BAD
6300,1241,BAD
6301,1241,BAD
6302,1241,BAD
6303,1241,BAD
6304,1241,BAD
6305,1241,BAD
6306,1241,BAD
6307,1241,BAD
6308,1241,BAD
6309,1241,BAD
6310,1241,BAD
6311,1241,BAD
6312,1241,BAD
6313,1241,BAD
6314,1241,BAD
6315,1241,BAD
6316,1241,BAD
6317,1241,BAD
6318,1241,BAD
6319,1241,BAD
6320,1241,BAD
6321,1241,BAD
6322,1241,BAD
6323,1241,BAD
6324,1241,BAD
6293,1242,BAD
6294,1242,BAD
6295,1242,BAD
6296,1242,BAD
6297,1242,BAD
6298,1242,BAD
6299,1242,BAD
6300,1242,BAD
6301,1242,BAD
6302,1242,BAD
6309,1242,BAD
6310,1242,BAD
6311,1242,BAD
6312,1242,BAD
6313,1242,BAD
6314,1242,BAD
6315,1242,BAD
6316,1242,BAD
6317,1242,BAD
6318,1242,BAD
6319,1242,BAD
6320,1242,BAD
6321,1242,BAD
6322,1242,BAD
6323,1242,BAD
6294,1243,BAD
6295,1243,BAD
6296,1243,BAD
6297,1243,BAD
6298,1243,BAD
6299,1243,BAD
6300,1243,BAD
6301,1243,BAD
6314,1243,BAD
6315,1243,BAD
6316,1243,BAD
6317,1243,BAD
6318,1243,BAD
6319,1243,BAD
6320,1243,BAD
6321,1243,BAD
6322,1243,BAD
6296,1244,BAD
